"","year","earnings poverty","earnings poverty se","monthly poverty","monthly poverty se","children in NW families poverty","children in NW families poverty sd"
"119",2008.83333333333,0.311074484296843,0.0012413197553887,0.143065532749533,0.000863125595247649,0.0734442175825955,0
"120",2008.91666666667,0.312157445942467,0.00126052174397316,0.140443580734916,0.000954385302485099,0.0686297501919231,0
"121",2009,0.321503894416619,0.00125762650843095,0.140146484616775,0.000917932640599601,0.0752436970605263,0
"122",2009.08333333333,0.319921351950159,0.00131543847467736,0.14136738652423,0.000969266525129478,0.0767203119269841,0
"123",2009.16666666667,0.314650736145199,0.000998977608368922,0.14006534452013,0.000816127928176534,0.0734775726301578,0
"124",2009.25,0.321149712027992,0.00109864578605831,0.142574586353571,0.00088612372814417,0.0710326865926493,0
"125",2009.33333333333,0.308014658832438,0.00103664629831707,0.142705305159427,0.000761425669482237,0.0675158573172362,0
"126",2009.41666666667,0.309950928752679,0.00121279918174606,0.143795769703235,0.000842318609351275,0.0692149096674181,0
"127",2009.5,0.312219102456166,0.00108422002591045,0.145432407471919,0.00100760577480053,0.0726303092795808,0
"128",2009.58333333333,0.315176793742335,0.00111333222083132,0.14515136076108,0.000899946313703983,0.0739819510455036,0
"129",2009.66666666667,0.311196450547474,0.00113272333762914,0.147248925649135,0.000784622555467837,0.0739285884842905,0
"130",2009.75,0.312198108094882,0.00108091192167096,0.15101256708933,0.000905010703814168,0.0750229481863773,0
"131",2009.83333333333,0.316307809169174,0.00103762356596894,0.151120597809056,0.000884675561690396,0.0707443322966143,0
"132",2009.91666666667,0.322325648619158,0.000944110318788273,0.150440474770748,0.000837739289436156,0.0730625147576948,0
"133",2010,0.314536165248394,0.00107928410199973,0.150601865867321,0.00103119247724892,0.0729196726946392,0
"134",2010.08333333333,0.322103821094952,0.001038714033327,0.151719581677722,0.000926711955689249,0.0753953392332323,0
"135",2010.16666666667,0.317587758938449,0.00102340208908074,0.150504553990775,0.000879778158584575,0.0782146971130589,0
"136",2010.25,0.323170857859605,0.00126214745988937,0.150493099315497,0.000970244980206997,0.0698663617857636,0
"137",2010.33333333333,0.320022161446351,0.00125951333909715,0.150145683037949,0.000967396431317064,0.0686039925075619,0
"138",2010.41666666667,0.310121965360002,0.00103754409599625,0.150257030139366,0.00086825494801979,0.0725479615446108,0
